id,name,country,region,wmo,icao,latitude,longitude,elevation,timezone,hourly_start,hourly_end,daily_start,daily_end,monthly_start,monthly_end,distance
17070,Bolu,TR,BOL,17070,,40.7333,31.6,742.0,Europe/Istanbul,2018-01-26,2024-09-21,1973-01-01,2024-09-14,1982-01-01,2021-01-01,9424494.381599665
37126,Musht / Shadzhatmaz,RU,AL,37126,,43.7333,42.6667,2070.0,Europe/Volgograd,,,1959-07-01,2024-05-31,1959-01-01,2021-01-01,9426847.64483203
37178,Picunda,RU,AB,37178,,43.2,40.35,4.0,Asia/Tbilisi,,,1966-02-01,1992-07-31,1966-01-01,1992-01-01,9426909.166154064
62010,Tripoli Inter-National Airport,LY,AZ,62010,HLLT,32.6667,13.15,80.0,Africa/Tripoli,1943-06-30,2024-07-01,1943-01-08,2014-07-13,1943-01-01,2014-01-01,9427042.570157794
86789,Sao Gabriel Do Oeste / São Gabriel do Oeste,BR,MS,86789,,-19.4203,-54.5531,647.0,America/Campo_Grande,2016-07-04,2024-07-30,2016-07-07,2021-01-15,,,9429148.51935011
91648,Niulakita,TV,,91648,,-10.75,179.5,2.0,Pacific/Funafuti,1973-01-01,2024-08-01,,,,,9429221.244434545
82983,Petrolina,BR,PE,82983,,-9.3833,-40.4833,370.0,America/Bahia,1973-01-01,2024-07-27,1911-03-01,2002-06-10,1911-01-01,2021-01-01,9429353.740407784
17074,Kastamonu,TR,KAS,17074,LTAL,41.3667,33.7667,799.0,Europe/Istanbul,1963-01-01,2024-09-21,1930-01-01,2024-09-14,1930-01-01,2021-01-01,9430266.923407018
61766,Bissau Aeroport,GW,BS,61766,GGOV,11.8833,-15.65,39.0,Africa/Bissau,1949-01-06,2024-09-21,1973-01-02,2023-01-06,1961-01-01,2021-01-01,9430344.522918364
16734,Methoni,GR,LI,16734,,36.8333,21.7,33.0,Europe/Athens,1934-02-01,2023-07-21,1956-01-01,2023-07-20,1956-01-01,2021-01-01,9433238.87173017
82886,Cabrobo,BR,PE,82886,,-8.5167,-39.3333,341.0,America/Maceio,,,1935-01-01,1996-08-27,1935-01-01,1972-01-01,9433686.340816181
81951,Cabrobo / Cabrobó,BR,PE,81951,,-8.5036,-39.3144,342.0,America/Recife,2016-07-04,2024-07-26,2016-07-07,2021-11-24,2017-01-01,2021-01-01,9433864.806720814
37193,Teberda,RU,KC,37193,,43.45,41.7333,0.0,Europe/Volgograd,,,1936-01-01,2021-03-31,1937-01-01,2021-01-01,9434781.858844204
35907,Kulaly Island,RU,MAN,35907,,45.0167,50.0333,-22.0,Asia/Ashgabat,,,1959-01-05,1996-07-04,,,9435784.89613501
37085,Kocubej,RU,DA,37085,,44.4,46.55,-20.0,Europe/Volgograd,,,1959-01-08,2024-03-27,1969-01-01,2022-01-01,9439133.350644084
83376,Pirenopolis,BR,GO,83376,,-15.85,-48.9667,740.0,America/Sao_Paulo,,,1969-01-01,2001-10-09,1969-01-01,1994-01-01,9441357.791763779
52267,Ejin Qi,CN,NM,52267,,41.95,101.0667,941.0,Asia/Chongqing,,,1960-05-15,2023-12-30,1961-01-01,2022-01-01,9444204.503188921
37187,Gudauta Bay,RU,AB,37187,,43.1,40.6333,11.0,Asia/Tbilisi,,,1959-07-01,1992-06-30,1959-01-01,1992-01-01,9444651.96732706
91530,Nauru Airport,NR,AO,91530,ANAU,-0.5333,166.9167,6.0,Pacific/Nauru,1951-01-01,2009-12-14,,,,,9446023.18275907
ANYN0,Nauru,NR,YA,,ANYN,-0.5475,166.9192,7.0,Pacific/Nauru,2020-01-15,2024-09-22,2021-09-02,2021-09-02,,,9447033.682939298
82791,Patos,BR,PB,82791,,-7.0167,-37.2667,249.0,America/Recife,1986-07-01,2024-07-27,1991-09-09,1997-06-12,1986-01-01,2021-01-01,9448881.37184189
86692,Posse,BR,GO,86692,,-14.0892,-46.3664,834.0,America/Sao_Paulo,2016-07-04,2024-07-29,2016-09-23,2021-12-07,2021-01-01,2021-01-01,9449617.440123562
37089,Ostrov Tjulenij,RU,DA,37089,,44.4667,47.4833,0.0,Europe/Volgograd,,,1959-07-01,2019-06-30,1959-01-01,2019-01-01,9450021.145407218
62008,Yefren,LY,YA,62008,,32.0833,12.55,691.0,Africa/Tripoli,1983-07-01,2024-07-02,1983-08-05,2024-09-19,1993-01-01,2022-01-01,9450459.48726206
83332,Posse,BR,GO,83332,,-14.1,-46.3667,826.0,America/Araguaina,1989-09-01,2024-07-27,1990-02-14,1996-10-27,1986-01-01,2021-01-01,9450558.607877802
86732,Parauna / Paraúna,BR,GO,86732,,-16.9625,-50.4253,678.0,America/Sao_Paulo,2016-07-04,2024-07-30,2016-09-23,2022-01-17,,,9451181.725888884
61499,Aioun El Atrouss,MR,HG,61499,GQNA,16.7,-9.6,223.0,Africa/Bamako,1957-01-12,2023-07-26,1952-12-03,2018-01-03,1953-01-01,2014-01-01,9451721.773335662
36773,Mataj / Matay,KZ,ALM,36773,,45.85,78.7167,412.0,Asia/Almaty,1959-01-02,2024-09-12,1936-01-01,2021-03-25,1936-01-01,2020-01-01,9453436.008142967
81913,Patos / Arvoredo,BR,PB,81913,,-7.0797,-37.2725,249.0,America/Fortaleza,2016-07-04,2024-07-26,2016-09-23,2021-03-29,,,9453874.777235698
83654,Porto Murtinho,BR,MS,83654,,-21.7167,-57.8833,97.0,America/Campo_Grande,,,1966-01-01,1999-05-31,1966-01-01,1999-01-01,9455099.895773282
86808,Aquidauana,BR,MS,86808,,-20.4756,-55.7839,155.0,America/Campo_Grande,2016-07-04,2024-07-30,2016-09-23,2021-07-01,,,9456330.377139475
91348,"Pohnpei Island, Pohnpei Int. Airp.",FM,P,91348,PTPN,6.9833,158.2,2.0,Pacific/Ponape,2005-01-01,2024-09-22,1949-11-30,2021-03-16,1949-01-01,2021-01-01,9456362.471483657
81912,Serra Talhada / Porteira,BR,PE,81912,,-7.9536,-38.2947,461.0,America/Recife,2016-07-04,2024-07-26,2016-07-07,2021-07-05,,,9457358.721923048
82789,Triunfo,BR,PE,82789,,-7.85,-38.1333,1020.0,America/Maceio,,,1911-09-01,2013-07-11,1911-01-01,1970-01-01,9459712.306869388
86752,Jatai / Jataí,BR,GO,86752,,-17.9239,-51.7178,582.0,America/Sao_Paulo,2016-07-28,2024-07-30,2016-08-27,2022-03-01,2019-01-01,2021-01-01,9459780.2740309
52495,Bayan Mod,CN,NM,52495,,40.75,104.5,1329.0,Asia/Chongqing,,,1957-01-01,2024-09-19,1957-01-01,2022-01-01,9461552.211135585
82596,Ceara-Mirim,BR,RN,82596,,-5.65,-35.4167,61.0,America/Recife,,,1930-01-01,1993-07-08,1930-01-01,1992-01-01,9462838.856678536
53772,Taiyuan,CN,SX,53772,ZBYN,37.7833,112.55,779.0,Asia/Shanghai,1956-08-20,2024-09-22,1951-01-01,2024-09-18,1951-01-01,2022-01-01,9466055.011638168
58040,Ganyu,CN,JS,58040,,34.8333,119.1333,10.0,Asia/Shanghai,,,1957-01-01,2024-09-19,1957-01-01,2022-01-01,9466285.671845447
61769,Bolama,GW,BL,61769,GGBO,11.5833,-15.4833,18.0,Africa/Bissau,,,1973-01-04,2023-01-23,1976-01-01,2010-01-01,9467396.875243913
62011,Garian / Awl?d ‘Al?,LY,JG,62011,,32.1556,13.0119,729.0,Africa/Tripoli,2016-11-09,2024-07-02,,,2019-01-01,2021-01-01,9467571.425949192
16706,Chios Airport,GR,LI,16706,LGHI,38.3333,26.1333,5.0,Europe/Athens,1991-08-28,2024-09-21,1997-05-04,2022-04-23,,,9467650.749535218
35895,Koktas / Saryshaghan,KZ,KAR,35895,,46.0333,73.5333,344.0,Asia/Almaty,1973-09-22,2024-09-12,1961-09-01,1991-12-31,1961-01-01,1991-01-01,9467720.809767233
62103,Ghadames,LY,GD,62103,HLTD,30.1333,9.5,346.0,Africa/Tripoli,1957-01-01,2024-07-02,1961-08-14,2023-12-30,1961-01-01,2021-01-01,9467907.48698403
81876,Santa Cruz,BR,RN,81876,,-6.2292,-36.0289,237.0,America/Fortaleza,2016-07-04,2024-03-07,2016-08-03,2019-12-03,2019-01-01,2019-01-01,9468824.564476429
37196,Zemo-Azhara / Nakhari,GE,AB,37196,,43.1167,41.7333,952.0,Asia/Tbilisi,,,1959-07-01,2019-06-30,1959-01-01,2019-01-01,9470140.60780321
37212,Nal'Cik,RU,KB,37212,URMN,43.5333,43.6333,0.0,Europe/Volgograd,1948-01-01,2024-09-22,1936-01-01,2023-12-30,1936-01-01,2022-01-01,9470329.61464011
37145,Mozdok,RU,SE,37145,,43.7333,44.6667,132.0,Europe/Volgograd,,,1936-01-01,2001-09-26,1936-01-01,2001-01-01,9471763.05486455
86833,Porto Murtinho / Retiro Carandá,BR,MS,86833,,-21.7058,-57.5533,85.0,America/Campo_Grande,2016-07-04,2024-07-30,2016-07-07,2021-11-30,,,9472252.90589588
86610,Delfino / Upamirim,BR,BA,86610,,-10.4553,-41.2072,637.0,America/Bahia,2016-07-04,2024-07-29,2016-07-07,2020-03-28,2019-01-01,2019-01-01,9472973.420070546
36806,Druzba / Dostyq,KZ,ALM,36806,,45.3,82.4833,394.0,Asia/Almaty,1959-01-02,2024-09-12,1961-06-21,1991-12-31,1961-01-01,1991-01-01,9473767.019255795
17184,Akhisar,TR,MAN,17184,LTBT,38.9167,27.85,93.0,Europe/Istanbul,1963-01-01,2024-09-21,1973-01-07,2022-04-04,2013-01-01,2019-01-01,9474995.120823508
83419,Anapolis Braz-Afb,BR,GO,83419,SBAN,-16.2333,-48.9667,1137.0,America/Sao_Paulo,1977-02-04,2024-09-22,1997-04-08,2022-04-25,2015-01-01,2021-01-01,9475870.250179483
61781,Bafata,GW,BA,61781,GGBF,12.1667,-14.6667,42.0,Africa/Bissau,1973-01-05,2024-07-02,,,1976-01-01,1998-01-01,9477018.58965648
35925,Sam,KZ,MAN,35925,,45.4,56.1167,82.0,Asia/Aqtau,1957-07-01,2024-09-12,1946-12-01,2024-09-18,1946-01-01,2022-01-01,9478472.688843813
35884,Betpak-Dala Steppe,RU,KAR,35884,,46.0,70.0,325.0,Asia/Qyzylorda,,,1941-01-01,1991-12-31,1941-01-01,1991-01-01,9481286.820653854
37260,Suhumi,GE,AB,37260,,42.8667,41.1333,13.0,Asia/Tbilisi,,,,,,,9481868.992446939
LTFA0,Izmir / Kakl?ç,TR,IZM,,LTFA,38.5167,26.9833,4.0,Europe/Istanbul,1997-10-10,2024-09-20,,,,,9482221.090324955
35927,Bejneu / Beyneu,KZ,MAN,35927,,45.25,55.0833,74.0,Asia/Aqtau,1959-01-02,2024-09-12,1949-10-01,1991-12-31,1949-01-01,2021-01-01,9482903.397382632
35941,Barsakelmes Island,RU,KZY,35941,,45.6833,59.9167,80.0,Asia/Aqtobe,,,1960-12-16,1996-02-26,1970-01-01,1990-01-01,9483302.574220968
17218,Izmir / Cigli,TR,IZM,17218,LTBL,38.5,27.0167,5.0,Europe/Istanbul,1950-01-15,2024-09-22,1950-02-11,2022-04-24,1950-01-01,2021-01-01,9485166.87474871
17124,Eskisehir,TR,ESK,17124,LTBI,39.7833,30.5667,785.0,Europe/Istanbul,1950-01-01,2024-09-22,1950-01-02,2022-04-24,1950-01-01,2021-01-01,9485759.066917418
86772,Chapadao Do Sul / Chapadão do Sul,BR,MS,86772,,-18.8022,-52.6028,818.0,America/Campo_Grande,2016-08-26,2024-07-30,2016-08-27,2020-02-02,,,9487005.137950819
82598,Natal,BR,RN,82598,,-5.7667,-35.2,45.0,America/Recife,,,1926-01-01,1996-09-09,1926-01-01,2021-01-01,9488187.029822912
62012,El Khoms,LY,KH,62012,,32.6333,14.3,21.0,Africa/Tripoli,1990-06-01,2024-07-02,1990-06-02,2024-09-19,1991-01-01,2021-01-01,9488496.632497542
35849,Kazalinsk,KZ,KZY,35849,,45.7667,62.1167,68.0,Asia/Aqtobe,1934-02-01,2024-09-12,1881-01-01,2021-03-10,1881-01-01,2021-01-01,9489049.23561129
86653,Ibotirama,BR,BA,86653,,-12.1931,-43.2133,430.0,America/Bahia,2016-07-04,2024-07-29,2016-07-07,2022-02-28,,,9489508.289020134
36786,Sarkand,KZ,ALM,36786,,45.4167,79.9,1113.0,Asia/Almaty,1959-01-01,2024-09-12,1936-01-01,2021-07-26,1936-01-01,2021-01-01,9489971.287494563
38001,Fort Shevchenko,KZ,MAN,38001,,44.55,50.25,-20.0,Asia/Ashgabat,,,1936-03-02,2024-06-03,1957-01-01,2021-01-01,9490113.953134688
86753,Rio Verde,BR,GO,86753,,-17.7856,-50.9647,782.0,America/Sao_Paulo,2016-07-04,2024-06-28,2016-07-07,2022-03-01,2021-01-01,2021-01-01,9492887.309579462
81839,Natal / Santa Luzia,BR,RN,81839,,-5.8333,-35.2,65.0,America/Fortaleza,2016-07-04,2023-10-26,2016-07-07,2020-10-19,2017-01-01,2017-01-01,9493860.927382555
83424,Goiania Aeroporto,BR,GO,83424,SBGO,-16.6333,-49.2167,747.0,America/Sao_Paulo,1973-01-01,2024-09-22,1990-02-22,2022-04-24,2009-01-01,2022-01-01,9496293.2538915
86671,Correntina,BR,BA,86671,,-13.3322,-44.6175,549.0,America/Bahia,2016-09-11,2024-07-29,2016-09-23,2022-02-28,,,9496681.047186086
86734,Goiania / Senador Canedo,BR,GO,86734,,-16.6428,-49.22,770.0,America/Sao_Paulo,2016-07-04,2024-07-30,2016-09-23,2022-03-01,2021-01-01,2021-01-01,9496944.1742153
38002,Tuscikuduk,RU,MAN,38002,,44.7333,51.9667,56.0,Asia/Aqtau,,,1955-11-03,1991-12-31,1955-01-01,1991-01-01,9497210.21937971
37272,Tkvarcheli / Abgigdara,GE,AB,37272,,42.85,41.6833,266.0,Asia/Tbilisi,,,1936-01-01,1992-06-30,1936-01-01,1992-01-01,9497213.61242991
83423,Goiania,BR,GO,83423,,-16.6667,-49.25,741.0,America/Sao_Paulo,1938-05-10,2024-07-27,1990-02-14,1997-03-28,1969-01-01,2021-01-01,9497229.764534552
85486,Vallenar,CL,AT,85486,SCLL,-28.6,-70.7667,538.0,America/Santiago,1936-05-14,2011-10-31,,,,,9497315.954182604
82599,Natal Aeroporto,BR,RN,82599,SBNT,-5.9167,-35.25,52.0,America/Recife,1943-08-01,2024-09-22,1943-08-02,2022-04-25,1943-01-01,2022-01-01,9497413.328948127
17220,Izmir,TR,IZM,17220,,38.4333,27.1667,25.0,Europe/Istanbul,,,1950-01-15,2024-09-14,1949-01-01,2021-01-01,9497562.995940844
91822,Alofi / Niue,CK,,91822,NIUE,-19.0667,-169.9167,20.0,Pacific/Niue,2015-09-03,2024-09-22,2016-09-06,2022-04-24,,,9498719.099548629
86714,Faculdade Da Terra / Recanto das Emas,BR,DF,86714,,-15.9069,-48.1194,1152.0,America/Sao_Paulo,2016-07-04,2019-12-04,2016-07-07,2019-12-03,,,9499839.960041743
54916,Yanzhou,CN,SD,54916,,35.5667,116.85,53.0,Asia/Shanghai,,,1951-01-01,2024-09-19,1951-01-01,2022-01-01,9499960.863968758
83377,Brasilia,BR,DF,83377,,-15.7833,-47.9333,1159.0,America/Sao_Paulo,,,1974-07-29,2000-03-08,1967-01-01,2021-01-01,9500530.580013191
37209,Verkhnaya Balkariya,RU,SZ,37209,,43.05,42.7167,1441.0,Asia/Tbilisi,,,1966-02-19,1992-08-31,1966-01-01,1992-01-01,9500740.37145345
86715,Brasilia / Guará,BR,DF,86715,,-15.7894,-47.9256,1160.0,America/Sao_Paulo,2016-07-04,2024-07-30,2016-07-07,2022-02-28,2017-01-01,2021-01-01,9501564.95993828
17155,Kutahya / Aydo?du,TR,KUT,17155,,39.4167,29.9667,969.0,Europe/Istanbul,,,2003-03-30,2024-09-14,2003-01-01,2021-01-01,9501807.046580175
83182,Irece,BR,BA,83182,,-11.3,-41.8667,747.0,America/Bahia,,,1943-09-01,1996-10-15,1943-01-01,1983-01-01,9501832.237291638
LTBN0,Kutahya / Perli,TR,KUT,,LTBN,39.4333,30.0167,921.0,Europe/Istanbul,1973-01-01,2024-08-16,,,,,9501900.929029526
51379,Qitai,CN,XJ,51379,,44.0167,89.5667,794.0,Asia/Urumqi,,,1951-01-01,2024-09-19,1951-01-01,2022-01-01,9502779.70541771
86716,Aguas Emendadas / Bom Sucesso,BR,DF,86716,,-15.5964,-47.6258,1200.0,America/Sao_Paulo,2016-07-04,2024-07-30,2016-07-07,2022-02-21,2017-01-01,2021-01-01,9503301.127684709
37163,Kizljar,RU,DA,37163,,43.8333,46.7167,0.0,Europe/Volgograd,,,1901-09-24,2024-05-15,1901-01-01,2022-01-01,9503479.158654455
36744,Aul,RU,ALM,36744,,45.6333,75.1167,353.0,Asia/Almaty,,,1955-01-01,1991-12-31,1955-01-01,2021-01-01,9504050.637645097
17080,Cankiri / H?d?rl?k,TR,CKR,17080,,40.6,33.6167,751.0,Europe/Istanbul,,,2007-01-27,2024-09-14,2006-01-01,2021-01-01,9504378.459576704
86635,Irece / Irecê,BR,BA,86635,,-11.3289,-41.8647,755.0,America/Bahia,2016-07-04,2024-07-29,2016-07-10,2022-02-28,,,9504489.167106494
83470,Rio Verde,BR,GO,83470,,-17.9167,-50.9167,727.0,America/Sao_Paulo,1974-07-20,2024-07-27,,,,,9507732.48560071
37267,Ocemciri,GE,AB,37267,,42.7,41.4667,5.0,Asia/Tbilisi,,,1959-01-01,1992-07-31,1978-01-01,1978-01-01,9507797.023078253
83378,Brasilia Aeroporto,BR,DF,83378,SBBR,-15.8667,-47.9333,1061.0,America/Sao_Paulo,1961-01-01,2024-09-22,1961-01-02,2022-04-25,1961-01-01,2022-01-01,9508005.542198265
LTBK0,Izmir / Sarn?çköy,TR,IZM,,LTBK,38.3191,27.1594,132.0,Europe/Istanbul,1973-11-08,2024-08-16,,,,,9508698.238694772
86086,Puerto Casado,PY,CC,86086,,-22.2833,-57.8667,88.0,America/Asuncion,,,1974-12-02,2024-12-30,1955-01-01,2021-01-01,9509356.969599707
53529,Otog Qi,CN,NM,53529,,39.1,107.9833,1381.0,Asia/Chongqing,,,1954-01-01,2024-09-19,1954-01-01,2022-01-01,9509417.08156663
RJKI0,Kikai Island / Akaren,JP,KS,,RJKI,28.3167,129.9333,6.0,Asia/Tokyo,1980-11-29,2024-09-22,2019-03-19,2022-04-25,2020-01-01,2022-01-01,9512645.631996838
GAKD0,Kayes,ML,KY,,GAKD,14.4817,-11.4047,48.0,Africa/Bamako,1949-04-03,2024-09-22,,,,,9513527.101696294
17219,Izmir / Adnan Menderes,TR,IZM,17219,LTBJ,38.2667,27.15,125.0,Europe/Istanbul,1980-09-25,2024-09-22,1988-05-05,2022-04-25,2006-01-01,2022-01-01,9513575.922270967
47872,Amami Airport,JP,KS,47872,RJKA,28.4333,129.7167,4.0,Asia/Tokyo,1973-01-01,2024-09-22,2020-01-26,2022-04-25,,,9514367.490226803
61257,Kayes,ML,KY,61257,GAKY,14.4333,-11.4333,47.0,Africa/Bamako,2015-09-02,2017-01-15,1957-07-01,2024-09-19,1949-01-01,2022-01-01,9515602.165055227
83375,Gama,BR,GO,83375,SBGA,-16.05,-48.05,700.0,America/Sao_Paulo,1990-03-13,1993-02-17,,,,,9517060.032550458
17030,Samsun,TR,SAM,17030,,41.2833,36.3333,4.0,Europe/Istanbul,,,1951-05-08,2024-09-17,1949-01-01,2022-01-01,9517373.575261006
17029,Samsun,TR,SAM,17029,LTAQ,41.2667,36.3,162.0,Europe/Istanbul,1973-01-01,1999-08-22,,,,,9518115.744265892
61235,Yelimane,ML,KY,61235,GAYE,15.1167,-10.5667,0.0,Africa/Bamako,2004-08-04,2021-08-10,1991-06-24,2024-09-19,1993-01-01,2022-01-01,9518548.695001706
53502,Jartai,CN,NM,53502,,39.7833,105.75,1033.0,Asia/Chongqing,,,1955-01-01,2024-09-19,1955-01-01,2022-01-01,9518623.598557563
83612,Campo Grande Aeroporto,BR,MS,83612,SBCG,-20.4667,-54.6667,567.0,America/Campo_Grande,1936-08-24,2024-09-22,1951-01-10,2022-04-25,1961-01-01,2022-01-01,9519468.466722729
37278,Gali,RU,AB,37278,,42.6333,41.7,63.0,Asia/Tbilisi,,,1959-01-03,1992-12-31,1979-01-01,1979-01-01,9520609.941753775
86810,Campo Grande / Olaria,BR,MS,86810,,-20.45,-54.6167,530.0,America/Campo_Grande,2016-07-04,2024-07-30,2016-07-07,2022-03-01,2021-01-01,2021-01-01,9520802.70465063
83611,Campo Grande,BR,MS,83611,,-20.45,-54.6167,530.0,America/Campo_Grande,,,1977-11-19,1996-09-04,1975-01-01,2000-01-01,9520802.70465063
17120,Murted Tur-Afb,TR,ANK,17120,LTAE,40.0833,32.5667,843.0,Europe/Istanbul,1973-01-01,2024-09-22,1973-05-30,2022-04-24,2009-01-01,2021-01-01,9523184.583699105
82400,Fernando De Noronha,BR,RN,82400,SBFN,-3.85,-32.4167,56.0,America/Noronha,1931-01-01,2024-09-22,1943-09-01,2024-12-30,1943-01-01,2022-01-01,9524772.037688566
LGMK0,Mikonos Island / Aggelika,GR,LI,,LGMK,37.4333,25.35,123.0,Europe/Athens,1991-08-27,2024-09-22,1993-12-11,2022-04-24,2020-01-01,2021-01-01,9526033.774318358
17031,Carsamba / Ç?narl?k,TR,SAM,17031,,41.25,36.55,5.0,Europe/Istanbul,2018-01-26,2024-09-22,2022-04-20,2022-04-22,,,9527222.665573422
URMO0,Dalakovo / Vladikavkaz,RU,SE,,URMO,43.2,44.6,510.0,Europe/Volgograd,1932-01-01,2024-09-22,2014-09-08,2022-04-25,2020-01-01,2022-01-01,9527425.522146115
35953,Dzhusaly,KZ,KZY,35953,,45.5,64.0833,101.0,Asia/Aqtobe,1948-01-02,2024-09-12,1936-01-01,2021-03-10,1936-01-01,2021-01-01,9528400.72259666
37286,Lebarde,RU,SZ,37286,,42.7333,42.4833,1610.0,Asia/Tbilisi,,,1959-01-02,1992-12-31,,,9528916.239707382
37295,Lentekhi,RU,RK,37295,,42.7833,42.75,1158.0,Asia/Tbilisi,,,1955-01-01,1992-12-31,1955-01-01,1992-01-01,9529914.173211241
47909,Naze,JP,KS,47909,,28.3833,129.5,3.0,Asia/Tokyo,,,1951-01-01,2024-03-12,1896-01-01,2021-01-01,9531163.156302175
53646,Yulin,CN,SA,53646,,38.2333,109.7,1058.0,Asia/Chongqing,,,1951-01-01,2024-09-19,1951-01-01,2022-01-01,9532902.415150266
17128,Ankara / Esenboga,TR,ANK,17128,LTAC,40.1167,32.9833,953.0,Europe/Istanbul,1967-01-01,2024-09-22,1973-01-03,2022-04-25,2008-01-01,2022-01-01,9533492.722760178
81914,Monteiro,BR,PB,81914,,-7.8942,-37.1244,605.0,America/Fortaleza,2016-07-04,2024-02-26,2016-07-07,2022-02-25,,,9534107.873258878
37235,Groznyj,RU,CN,37235,URMG,43.35,45.6833,162.0,Europe/Volgograd,2017-01-20,2024-09-22,1938-08-11,2022-04-25,1938-01-01,2022-01-01,9534464.183995036
NFTO0,Niuafo'ou / Esia,TO,NI,,NFTO,-15.5708,-175.633,49.0,Pacific/Tongatapu,2020-01-16,2020-03-11,,,,,9534658.153254054
81992,Uaua / Uauá,BR,BA,81992,,-9.8336,-39.4956,453.0,America/Bahia,2016-07-04,2021-04-06,2016-07-07,2020-12-20,2017-01-01,2017-01-01,9536272.572823985
86735,Silvania / Silvânia,BR,GO,86735,,-16.6769,-48.6181,949.0,America/Sao_Paulo,2016-07-04,2024-07-28,2016-07-09,2022-02-10,,,9537626.064027434
37279,Zugdidi,RU,SZ,37279,,42.5,41.8833,117.0,Asia/Tbilisi,,,1936-02-01,2024-09-15,1936-01-01,2021-01-01,9539239.501065603
17082,Merzifon,TR,AMA,17082,LTAP,40.85,35.5833,545.0,Europe/Istanbul,1950-01-01,2024-09-22,1950-03-12,2022-04-25,1950-01-01,2022-01-01,9539919.472895682
17129,Ankara / Etimesgut,TR,ANK,17129,LTAD,39.95,32.6833,799.0,Europe/Istanbul,1945-01-31,2024-09-22,1945-02-08,2022-04-24,1945-01-01,2021-01-01,9540701.739956783
38023,Karakapalkija,UZ,QR,38023,,44.85,56.3333,126.0,Asia/Samarkand,,,1959-09-10,2024-09-18,1990-01-01,2006-01-01,9541424.791483298
86736,Luziania / Luziânia,BR,GO,86736,,-16.2633,-47.9664,958.0,America/Sao_Paulo,2016-07-04,2024-07-30,2016-07-07,2022-03-01,2017-01-01,2017-01-01,9541466.994592398
37298,Cageri,RU,RK,37298,,42.65,42.7,474.0,Asia/Tbilisi,,,1966-02-01,1992-12-31,1966-01-01,1992-01-01,9542923.150244474
16743,Kythira,GR,LI,16743,LGKC,36.2833,23.0167,167.0,Europe/Athens,1933-01-01,2024-09-21,,,,,9543196.994732412
37244,Gudermes,RU,,37244,,43.35,46.1167,0.0,Europe/Volgograd,,,1936-01-01,2020-03-21,1936-01-01,2019-01-01,9543422.454985427
51334,Jinghe,CN,XJ,51334,,44.6167,82.9,321.0,Asia/Urumqi,,,1953-01-01,2024-09-19,1953-01-01,2022-01-01,9543489.107975814
83088,Senar Do Bomfmi,BR,BA,83088,,-10.4667,-40.1833,55.0,America/Bahia,,,1938-10-01,1996-08-04,1938-01-01,1955-01-01,9543870.734505942
86611,Senhor Do Bonfim / Braúna,BR,BA,86611,,-10.4442,-40.1469,548.0,America/Bahia,2016-07-21,2024-07-19,2016-07-22,2021-11-03,2017-01-01,2017-01-01,9544412.16379596
37228,Wladikavkaz,RU,SE,37228,,43.05,44.65,670.0,Europe/Volgograd,2018-01-26,2024-09-22,1881-01-01,2020-03-21,1881-01-01,2021-01-01,9544581.439300917
LTAB0,Ankara / Bahçekap?,TR,ANK,,LTAB,39.9333,32.75,819.0,Europe/Istanbul,2005-01-01,2024-09-21,2005-01-02,2022-04-24,2009-01-01,2021-01-01,9544619.599807603
81954,Ibimirim / Poço da Cruz,BR,PE,81954,,-8.5094,-37.7114,448.0,America/Recife,2016-07-04,2024-05-03,2016-07-07,2022-02-25,2017-01-01,2021-01-01,9545850.495944738
62016,Misurata,LY,MI,62016,,32.4167,15.05,32.0,Africa/Tripoli,1949-01-29,2024-07-02,1925-05-25,2024-09-19,1925-01-01,2021-01-01,9546463.25681958
LTAV0,Sivrihisar / Eskibahçecikyaylas?,TR,ESK,,LTAV,39.45,31.35,96.0,Europe/Istanbul,1994-01-24,2024-09-20,,,,,9546786.98907333
17130,Ankara / Central,TR,ANK,17130,,39.95,32.8833,891.0,Europe/Istanbul,,,2002-12-31,2024-09-14,1949-01-01,2021-01-01,9547306.063301675
52203,Hami,CN,XJ,52203,ZWHM,42.8167,93.5167,739.0,Asia/Urumqi,1956-08-20,2024-09-19,1951-01-01,2024-09-19,1951-01-01,2022-01-01,9549549.571761213
86809,Sidrolandia / Sidrolândia,BR,MS,86809,,-20.9817,-54.9719,464.0,America/Campo_Grande,2016-07-04,2024-07-30,2016-07-07,2021-10-16,,,9549704.8009085
36778,Taldy-Kurgan,RU,ALM,36778,UAAT,45.0,78.3833,602.0,Asia/Almaty,2020-01-14,2024-09-21,1959-01-02,2022-04-25,1981-01-01,1994-01-01,9550300.709256688
LTFB0,Izmir / Selçuk,TR,IZM,,LTFB,37.9507,27.329,3.0,Europe/Istanbul,2007-01-27,2024-09-21,2013-05-29,2022-03-20,2015-01-01,2019-01-01,9552024.161690583
17084,Corum,TR,COR,17084,,40.55,34.9667,776.0,Europe/Istanbul,,,1973-01-01,2024-09-14,1973-01-01,2022-01-01,9552088.184563547
ZWWW0,Diwopu / Urumqi /  Dihua,CN,XJ,,ZWWW,43.9,87.4667,654.0,Asia/Urumqi,1985-02-09,2024-09-22,1990-08-27,2022-04-25,2006-01-01,2022-01-01,9553237.627733327
53898,Anyang,CN,HE,53898,,36.1167,114.3667,76.0,Asia/Shanghai,,,1951-01-01,2024-09-19,1951-01-01,2022-01-01,9554679.08882262
