fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year,Station_WMO,Station_Latitude,Station_Longitude,Distance_Miles,Status,HDD_base65F,CDD_base65F,QC_Missing_Data,QC_Extreme_Temperature,QC_Sudden_Temp_Jumps,QC_Constant_Temp_Periods,QC_Day-Night_Swings,QC_Summer_Freezing,QC_Winter_Extreme_Heat,QC_Missing_Temperature_Data,Temp_Total_Holes,Temp_Interpolated,Temp_MERRA2_Fill,Dewpoint_Total_Holes,Dewpoint_Interpolated,Dewpoint_MERRA2_Fill,RH_Total_Holes,RH_Interpolated,RH_MERRA2_Fill,Pressure_Total_Holes,Pressure_Interpolated,Pressure_MERRA2_Fill,WindDir_Total_Holes,WindDir_Interpolated,WindDir_MERRA2_Fill,WindSpeed_Total_Holes,WindSpeed_Interpolated,WindSpeed_MERRA2_Fill,Snow_Total_Holes,Snow_Interpolated,Snow_MERRA2_Fill,Precipitation_Total_Holes,Precipitation_Interpolated,Precipitation_MERRA2_Fill
G2902190,29,219,38.761902,-91.1593065,38.788663,-91.10358,32513.0,Warren,Missouri,G2902190,38.788663,-91.10358,2014,KSUS0,38.6621,-90.6521,25.85966590207495,True,5432.0,1229.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,37.0,12.0,25.0,37.0,12.0,25.0,37.0,12.0,25.0,86.0,12.0,74.0,591.0,314.0,277.0,0.0,0.0,0.0,8760.0,0.0,8760.0,2.0,2.0,0.0
G2902210,29,221,37.9426107,-90.8970179,37.953147,-90.785675,25195.0,Washington,Missouri,G2902210,37.953147,-90.785675,2014,KSUS0,38.6621,-90.6521,49.51634284991097,True,5432.0,1229.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,37.0,12.0,25.0,37.0,12.0,25.0,37.0,12.0,25.0,86.0,12.0,74.0,591.0,314.0,277.0,0.0,0.0,0.0,8760.0,0.0,8760.0,2.0,2.0,0.0
G2902230,29,223,37.1123189,-90.4523782,37.107087,-90.512622,13521.0,Wayne,Missouri,G2902230,37.107087,-90.512622,2014,KUNO0,36.8784,-91.9027,78.32189706079537,True,4992.0,1162.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,10.0,5.0,5.0,10.0,5.0,5.0,0.0,0.0,0.0,275.0,121.0,154.0,63.0,9.0,54.0,8760.0,0.0,8760.0,116.0,12.0,104.0
G2902250,29,225,37.2808043,-92.8760795,37.263337,-92.907363,36202.0,Webster,Missouri,G2902250,37.263337,-92.907363,2014,72440,37.2333,-93.05,8.114853155886403,True,4943.0,1360.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,7.0,0.0,0.0,0.0,8760.0,0.0,8760.0,43.0,23.0,20.0
G2902270,29,227,40.4801923,-94.4187477,40.482258,-94.438797,2171.0,Worth,Missouri,G2902270,40.482258,-94.438797,2014,KLWD0,40.6333,-93.9022,30.038966584384088,True,6678.0,863.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,6.0,0.0,0.0,0.0,8760.0,0.0,8760.0,13.0,9.0,4.0
G2902290,29,229,37.2676356,-92.4800104,37.192204,-92.429174,18815.0,Wright,Missouri,G2902290,37.192204,-92.429174,2014,72440,37.2333,-93.05,34.279053876643395,True,4943.0,1360.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,7.0,0.0,0.0,0.0,8760.0,0.0,8760.0,43.0,23.0,20.0
G2905100,29,510,38.6356988,-90.2445816,38.623609,-90.252991,319294.0,St. Louis,Missouri,G2905100,38.623609,-90.252991,2014,KCPS0,38.5707,-90.1562,6.378270472425385,True,5252.0,1374.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,255.0,147.0,108.0,0.0,0.0,0.0,8760.0,0.0,8760.0,25.0,17.0,8.0
G3000010,30,1,45.1338633,-112.8928694,45.221056,-112.696186,9246.0,Beaverhead,Montana,G3000010,45.221056,-112.696186,2014,KIDA0,43.5137,-112.0708,121.94288961626609,True,6956.0,323.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,23.0,15.0,8.0
G3000030,30,3,45.407869,-107.5181625,45.565831,-107.502778,12865.0,Big Horn,Montana,G3000030,45.565831,-107.502778,2014,72677,45.8167,-108.55,53.4315583208576,True,7115.0,585.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,27.0,34.0
G3000050,30,5,48.4282823,-108.9676475,48.441261,-108.899086,6491.0,Blaine,Montana,G3000050,48.441261,-108.899086,2014,72777,48.55,-109.7667,40.42904931129374,True,8334.0,403.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,4.0,0.0,0.0,0.0,8760.0,0.0,8760.0,4.0,4.0,0.0
G3000070,30,7,46.3298513,-111.4978686,46.302846,-111.535578,5612.0,Broadwater,Montana,G3000070,46.302846,-111.535578,2014,72775,47.4667,-111.3833,80.73535509326737,True,7880.0,363.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,2.0,5.0,3.0,2.0,8760.0,0.0,8760.0,40.0,24.0,16.0
G3000090,30,9,45.2244745,-109.0285509,45.321484,-109.084478,10078.0,Carbon,Montana,G3000090,45.321484,-109.084478,2014,72677,45.8167,-108.55,42.88412284378607,True,7115.0,585.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,27.0,34.0
G3000130,30,13,47.3164427,-111.350571,47.491839,-111.306258,81327.0,Cascade,Montana,G3000130,47.491839,-111.306258,2014,72775,47.4667,-111.3833,3.994996086954884,True,7880.0,363.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,2.0,5.0,3.0,2.0,8760.0,0.0,8760.0,40.0,24.0,16.0
G3000150,30,15,47.886837,-110.4361888,47.956366,-110.403274,5813.0,Chouteau,Montana,G3000150,47.956366,-110.403274,2014,72273,47.6333,-110.3333,22.55674995724622,True,1826.0,1854.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,21.0,28.0,25.0,3.0,22.0,8760.0,0.0,8760.0,1715.0,75.0,1640.0
G3000170,30,17,46.2614807,-105.550508,46.403369,-105.817008,11699.0,Custer,Montana,G3000170,46.403369,-105.817008,2014,74230,46.4333,-105.8833,3.774566676613015,True,7942.0,616.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,16.0,12.0,4.0,16.0,12.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,8760.0,0.0,8760.0,104.0,43.0,61.0
G3000190,30,19,48.794429,-105.5417385,48.783416,-105.43032,1751.0,Daniels,Montana,G3000190,48.783416,-105.43032,2014,KOLF0,48.0945,-105.5751,48.05985527874195,True,8797.0,496.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,44.0,8.0,0.0,0.0,0.0,8760.0,0.0,8760.0,40.0,27.0,13.0
G3000210,30,21,47.2724248,-104.9010267,47.134482,-104.750559,8966.0,Dawson,Montana,G3000210,47.134482,-104.750559,2014,KBHK0,46.3476,-104.2594,59.13303984922427,True,8578.0,329.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,41.0,9.0,32.0,41.0,9.0,32.0,0.0,0.0,0.0,34.0,28.0,6.0,0.0,0.0,0.0,8760.0,0.0,8760.0,78.0,44.0,34.0
G3000230,30,23,46.0949625,-113.1401534,46.137755,-112.954087,9298.0,Deer Lodge,Montana,G3000230,46.137755,-112.954087,2014,72773,46.9167,-114.1,76.57447232828984,True,7503.0,389.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,483.0,238.0,245.0,0.0,0.0,0.0,8760.0,0.0,8760.0,50.0,32.0,18.0
G3000250,30,25,46.3181841,-104.4057182,46.358863,-104.309448,2890.0,Fallon,Montana,G3000250,46.358863,-104.309448,2014,KBHK0,46.3476,-104.2594,2.510397479683933,True,8578.0,329.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,41.0,9.0,32.0,41.0,9.0,32.0,0.0,0.0,0.0,34.0,28.0,6.0,0.0,0.0,0.0,8760.0,0.0,8760.0,78.0,44.0,34.0
G3000270,30,27,47.2236408,-109.2237053,47.097548,-109.417095,11586.0,Fergus,Montana,G3000270,47.097548,-109.417095,2014,KLWT0,47.0493,-109.4667,4.069606379163199,True,8273.0,302.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,7.0,3.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,106.0,62.0,44.0
G3000290,30,29,48.3145809,-114.0545229,48.247204,-114.279524,90928.0,Flathead,Montana,G3000290,48.247204,-114.279524,2014,72779,48.3,-114.2667,3.6952125127574,True,8085.0,213.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,603.0,229.0,374.0,0.0,0.0,0.0,8760.0,0.0,8760.0,48.0,24.0,24.0
G3000310,30,31,45.5180536,-111.1639214,45.682805,-111.128283,89513.0,Gallatin,Montana,G3000310,45.682805,-111.128283,2014,KLWT0,47.0493,-109.4667,123.24242006599329,True,8273.0,302.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,7.0,3.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,106.0,62.0,44.0
G3000350,30,35,48.7056706,-112.9905023,48.60292,-112.799156,13399.0,Glacier,Montana,G3000350,48.60292,-112.799156,2014,72769,48.6084,-112.3761,19.331885668145528,True,8702.0,203.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,4.0,0.0,0.0,0.0,8760.0,0.0,8760.0,109.0,40.0,69.0
G3000370,30,37,46.3806243,-109.1745855,46.287061,-109.139695,884.0,Golden Valley,Montana,G3000370,46.287061,-109.139695,2014,72677,45.8167,-108.55,43.078007702728,True,7115.0,585.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,27.0,34.0
G3000390,30,39,46.3949793,-113.425548,46.448832,-113.293879,3079.0,Granite,Montana,G3000390,46.448832,-113.293879,2014,72773,46.9167,-114.1,50.05004844818585,True,7503.0,389.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,483.0,238.0,245.0,0.0,0.0,0.0,8760.0,0.0,8760.0,50.0,32.0,18.0
G3000410,30,41,48.6319595,-110.106321,48.515786,-109.762794,16096.0,Hill,Montana,G3000410,48.515786,-109.762794,2014,72777,48.55,-109.7667,2.3707037357827563,True,8334.0,403.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,4.0,0.0,0.0,0.0,8760.0,0.0,8760.0,4.0,4.0,0.0
G3000430,30,43,46.1243195,-112.0588528,46.254092,-112.053101,11406.0,Jefferson,Montana,G3000430,46.254092,-112.053101,2014,72775,47.4667,-111.3833,89.55894306676025,True,7880.0,363.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,2.0,5.0,3.0,2.0,8760.0,0.0,8760.0,40.0,24.0,16.0
G3000450,30,45,47.032558,-110.30532,47.102395,-110.177445,2072.0,Judith Basin,Montana,G3000450,47.102395,-110.177445,2014,KLWT0,47.0493,-109.4667,33.644292088471104,True,8273.0,302.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,7.0,3.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,106.0,62.0,44.0
G3000470,30,47,47.6429007,-114.0836866,47.601938,-114.120003,28746.0,Lake,Montana,G3000470,47.601938,-114.120003,2014,72773,46.9167,-114.1,47.35464670360497,True,7503.0,389.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,483.0,238.0,245.0,0.0,0.0,0.0,8760.0,0.0,8760.0,50.0,32.0,18.0
G3000490,30,49,47.1220341,-112.3829244,46.64477,-112.021955,63395.0,Lewis and Clark,Montana,G3000490,46.64477,-112.021955,2014,72775,47.4667,-111.3833,64.25571546060183,True,7880.0,363.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,2.0,5.0,3.0,2.0,8760.0,0.0,8760.0,40.0,24.0,16.0
G3000510,30,51,48.5596541,-111.0369242,48.563509,-111.000283,2339.0,Liberty,Montana,G3000510,48.563509,-111.000283,2014,72777,48.55,-109.7667,56.4204947991302,True,8334.0,403.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,4.0,0.0,0.0,0.0,8760.0,0.0,8760.0,4.0,4.0,0.0
G3000530,30,53,48.5567653,-115.4758302,48.545504,-115.437677,19687.0,Lincoln,Montana,G3000530,48.545504,-115.437677,2014,72779,48.3,-114.2667,56.30709673254154,True,8085.0,213.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,603.0,229.0,374.0,0.0,0.0,0.0,8760.0,0.0,8760.0,48.0,24.0,24.0
G3000550,30,55,47.6296277,-105.757222,47.561984,-105.644548,1734.0,McCone,Montana,G3000550,47.561984,-105.644548,2014,KOLF0,48.0945,-105.5751,36.934040773561314,True,8797.0,496.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,44.0,8.0,0.0,0.0,0.0,8760.0,0.0,8760.0,40.0,27.0,13.0
G3000570,30,57,45.3253212,-111.9137393,45.43599,-111.949217,7691.0,Madison,Montana,G3000570,45.43599,-111.949217,2014,KIDA0,43.5137,-112.0708,132.95251367108807,True,6956.0,323.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,23.0,15.0,8.0
G3000590,30,59,46.585698,-110.9217475,46.526827,-110.875445,1891.0,Meagher,Montana,G3000590,46.526827,-110.875445,2014,72775,47.4667,-111.3833,69.20811197170165,True,7880.0,363.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,2.0,5.0,3.0,2.0,8760.0,0.0,8760.0,40.0,24.0,16.0
G3000610,30,61,47.1552135,-115.0645471,47.185566,-114.899744,4223.0,Mineral,Montana,G3000610,47.185566,-114.899744,2014,KMLP0,47.45,-115.6667,40.30351579223817,True,9958.0,78.0,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,5.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,2.0,19.0,9.0,10.0,628.0,378.0,250.0,5.0,3.0,2.0,8760.0,0.0,8760.0,101.0,60.0,41.0
G3000630,30,63,47.0272626,-113.8926807,46.875472,-114.019007,109299.0,Missoula,Montana,G3000630,46.875472,-114.019007,2014,72773,46.9167,-114.1,4.768315661771217,True,7503.0,389.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,483.0,238.0,245.0,0.0,0.0,0.0,8760.0,0.0,8760.0,50.0,32.0,18.0
G3000650,30,65,46.5052807,-108.4397631,46.417552,-108.490425,4538.0,Musselshell,Montana,G3000650,46.417552,-108.490425,2014,72677,45.8167,-108.55,41.61278411810672,True,7115.0,585.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,27.0,34.0
G3000670,30,67,45.4219048,-110.5327983,45.59709,-110.599015,15636.0,Park,Montana,G3000670,45.59709,-110.599015,2014,72677,45.8167,-108.55,100.01941579884252,True,7115.0,585.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,27.0,34.0
G3000710,30,71,48.2501547,-107.9288331,48.374315,-107.857685,4253.0,Phillips,Montana,G3000710,48.374315,-107.857685,2014,72768,48.2167,-106.6167,58.07386833022159,True,8790.0,459.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,1.0,1.0,0.0
G3000730,30,73,48.2303122,-112.2199279,48.210126,-112.14458,6153.0,Pondera,Montana,G3000730,48.210126,-112.14458,2014,72769,48.6084,-112.3761,29.49568239906895,True,8702.0,203.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,4.0,0.0,0.0,0.0,8760.0,0.0,8760.0,109.0,40.0,69.0
G3000750,30,75,45.4089262,-105.555344,45.440737,-105.535004,1743.0,Powder River,Montana,G3000750,45.440737,-105.535004,2014,74230,46.4333,-105.8833,70.59180414594523,True,7942.0,616.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,16.0,12.0,4.0,16.0,12.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,8760.0,0.0,8760.0,104.0,43.0,61.0
G3000770,30,77,46.8442254,-112.9310998,46.449212,-112.760484,7027.0,Powell,Montana,G3000770,46.449212,-112.760484,2014,72773,46.9167,-114.1,71.23589062053696,True,7503.0,389.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,483.0,238.0,245.0,0.0,0.0,0.0,8760.0,0.0,8760.0,50.0,32.0,18.0
G3000810,30,81,46.0792979,-114.1190647,46.352649,-114.117267,40212.0,Ravalli,Montana,G3000810,46.352649,-114.117267,2014,72773,46.9167,-114.1,38.980754987966506,True,7503.0,389.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,483.0,238.0,245.0,0.0,0.0,0.0,8760.0,0.0,8760.0,50.0,32.0,18.0
G3000830,30,83,47.7855132,-104.5633871,47.718572,-104.203904,9746.0,Richland,Montana,G3000830,47.718572,-104.203904,2014,KOLF0,48.0945,-105.5751,68.61349042070904,True,8797.0,496.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,44.0,8.0,0.0,0.0,0.0,8760.0,0.0,8760.0,40.0,27.0,13.0
G3000850,30,85,48.2827471,-104.9951698,48.132541,-105.24766,10425.0,Roosevelt,Montana,G3000850,48.132541,-105.24766,2014,KOLF0,48.0945,-105.5751,15.331970621389257,True,8797.0,496.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,44.0,8.0,0.0,0.0,0.0,8760.0,0.0,8760.0,40.0,27.0,13.0
G3000870,30,87,46.1620578,-106.7025387,45.907996,-106.611337,9233.0,Rosebud,Montana,G3000870,45.907996,-106.611337,2014,74230,46.4333,-105.8833,50.3067256007954,True,7942.0,616.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,16.0,12.0,4.0,16.0,12.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,8760.0,0.0,8760.0,104.0,43.0,61.0
G3000890,30,89,47.7565002,-115.1802948,47.636131,-115.177085,11413.0,Sanders,Montana,G3000890,47.636131,-115.177085,2014,KMLP0,47.45,-115.6667,26.208071850110844,True,9958.0,78.0,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,5.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,2.0,19.0,9.0,10.0,628.0,378.0,250.0,5.0,3.0,2.0,8760.0,0.0,8760.0,101.0,60.0,41.0
G3000910,30,91,48.7055228,-104.5339129,48.737464,-104.499376,3384.0,Sheridan,Montana,G3000910,48.737464,-104.499376,2014,KOLF0,48.0945,-105.5751,66.38466689844002,True,8797.0,496.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,44.0,8.0,0.0,0.0,0.0,8760.0,0.0,8760.0,40.0,27.0,13.0
G3000930,30,93,45.895959,-112.6602218,45.98796,-112.524356,34200.0,Silver Bow,Montana,G3000930,45.98796,-112.524356,2014,72773,46.9167,-114.1,98.70508010405482,True,7503.0,389.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,483.0,238.0,245.0,0.0,0.0,0.0,8760.0,0.0,8760.0,50.0,32.0,18.0
G3000950,30,95,45.6589275,-109.3821558,45.613806,-109.249493,9117.0,Stillwater,Montana,G3000950,45.613806,-109.249493,2014,72677,45.8167,-108.55,36.54122744174755,True,7115.0,585.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,27.0,34.0
G3000970,30,97,45.8130601,-109.9413124,45.830248,-109.915919,3651.0,Sweet Grass,Montana,G3000970,45.830248,-109.915919,2014,72677,45.8167,-108.55,65.77368692709746,True,7115.0,585.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,27.0,34.0
G3000990,30,99,47.8190352,-112.2817249,47.771875,-112.054612,6073.0,Teton,Montana,G3000990,47.771875,-112.054612,2014,72775,47.4667,-111.3833,37.71031622898292,True,7880.0,363.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,2.0,5.0,3.0,2.0,8760.0,0.0,8760.0,40.0,24.0,16.0
G3001010,30,101,48.6450515,-111.7334927,48.585262,-111.85338,5324.0,Toole,Montana,G3001010,48.585262,-111.85338,2014,72769,48.6084,-112.3761,23.939129167692645,True,8702.0,203.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,4.0,0.0,0.0,0.0,8760.0,0.0,8760.0,109.0,40.0,69.0
G3001050,30,105,48.3498496,-106.6704238,48.233939,-106.546143,7369.0,Valley,Montana,G3001050,48.233939,-106.546143,2014,72768,48.2167,-106.6167,3.459277168339916,True,8790.0,459.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,1.0,1.0,0.0
G3001070,30,107,46.4970466,-109.8571467,46.459736,-109.844091,2168.0,Wheatland,Montana,G3001070,46.459736,-109.844091,2014,KLWT0,47.0493,-109.4667,44.480011179533925,True,8273.0,302.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,7.0,3.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,106.0,62.0,44.0
G3001090,30,109,46.9629657,-104.2745184,46.969011,-104.196159,1017.0,Wibaux,Montana,G3001090,46.969011,-104.196159,2014,KBHK0,46.3476,-104.2594,43.03994652813635,True,8578.0,329.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,41.0,9.0,32.0,41.0,9.0,32.0,0.0,0.0,0.0,34.0,28.0,6.0,0.0,0.0,0.0,8760.0,0.0,8760.0,78.0,44.0,34.0
G3001110,30,111,45.9369867,-108.2766564,45.791309,-108.539417,147972.0,Yellowstone,Montana,G3001110,45.791309,-108.539417,2014,72677,45.8167,-108.55,1.826902427929668,True,7115.0,585.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,61.0,27.0,34.0
