fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year,Station_WMO,Station_Latitude,Station_Longitude,Distance_Miles,Status,HDD_base65F,CDD_base65F,QC_Missing_Data,QC_Extreme_Temperature,QC_Sudden_Temp_Jumps,QC_Constant_Temp_Periods,QC_Day-Night_Swings,QC_Summer_Freezing,QC_Winter_Extreme_Heat,QC_Missing_Temperature_Data,Temp_Holes,Dewpoint_Holes,RH_Holes
G2700810,27,81,44.4082382,-96.2720323,44.375241,-96.253532,5896.0,Lincoln,Minnesota,G2700810,44.375241,-96.253532,2011,72651,43.5833,-96.75,60.02744208027126,True,7642,822,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2700830,27,83,44.4091953,-95.8472678,44.428427,-95.795395,25857.0,Lyon,Minnesota,G2700830,44.428427,-95.795395,2011,72651,43.5833,-96.75,75.23386669383821,True,7642,822,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2700850,27,85,44.8216437,-94.2723203,44.859713,-94.264668,36651.0,McLeod,Minnesota,G2700850,44.859713,-94.264668,2011,KMIC0,45.062,-93.3539,46.668923692977266,True,7473,901,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G2700870,27,87,47.3283866,-95.8110885,47.296073,-95.840755,5413.0,Mahnomen,Minnesota,G2700870,47.296073,-95.840755,2011,72753,46.9333,-96.8167,52.28789332883763,True,8610,693,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2700890,27,89,48.3627284,-96.357761,48.310109,-96.532098,9439.0,Marshall,Minnesota,G2700890,48.310109,-96.532098,2011,KBDE0,48.7284,-94.6122,92.49259880925875,True,9353,324,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,True,True,True
G2700910,27,91,43.677118,-94.5371975,43.665285,-94.511487,20840.0,Martin,Minnesota,G2700910,43.665285,-94.511487,2011,KSPW0,43.1655,-95.2028,48.951289772883506,True,7589,865,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2700930,27,93,45.1231555,-94.527346,45.136368,-94.482983,23300.0,Meeker,Minnesota,G2700930,45.136368,-94.482983,2011,KMIC0,45.062,-93.3539,55.30604062858822,True,7473,901,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G2700950,27,95,45.9290434,-93.6329964,45.794231,-93.624487,26097.0,Mille Lacs,Minnesota,G2700950,45.794231,-93.624487,2011,KBRD0,46.4017,-94.1356,48.593105950435934,True,8409,553,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2700970,27,97,46.0204839,-94.2666194,45.983428,-94.327628,33198.0,Morrison,Minnesota,G2700970,45.983428,-94.327628,2011,KBRD0,46.4017,-94.1356,30.324105534412954,True,8409,553,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2700990,27,99,43.6662486,-92.7595136,43.665099,-92.898185,39163.0,Mower,Minnesota,G2700990,43.665099,-92.898185,2011,72644,43.9,-92.5,25.65041748793961,True,7561,706,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701010,27,101,44.0155937,-95.7615809,43.98645,-95.74103,8725.0,Murray,Minnesota,G2701010,43.98645,-95.74103,2011,72651,43.5833,-96.75,57.522363546673894,True,7642,822,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701030,27,103,44.3588195,-94.245685,44.265357,-94.06079,32727.0,Nicollet,Minnesota,G2701030,44.265357,-94.06079,2011,KMIC0,45.062,-93.3539,65.08729605598182,True,7473,901,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G2701050,27,105,43.6776863,-95.7631323,43.636327,-95.667405,21378.0,Nobles,Minnesota,G2701050,43.636327,-95.667405,2011,KSPW0,43.1655,-95.2028,40.02796497044889,True,7589,865,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701070,27,107,47.3294703,-96.4638068,47.307989,-96.477907,6852.0,Norman,Minnesota,G2701070,47.307989,-96.477907,2011,72753,46.9333,-96.8167,30.396094816561746,True,8610,693,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701090,27,109,44.0034295,-92.4067216,44.023967,-92.473176,144248.0,Olmsted,Minnesota,G2701090,44.023967,-92.473176,2011,72644,43.9,-92.5,8.668556211121059,True,7561,706,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701110,27,111,46.405725,-95.7145779,46.405065,-95.793598,57303.0,Otter Tail,Minnesota,G2701110,46.405065,-95.793598,2011,72753,46.9333,-96.8167,60.70395398447814,True,8610,693,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701130,27,113,48.069247,-96.0377254,48.102255,-96.148403,13930.0,Pennington,Minnesota,G2701130,48.102255,-96.148403,2011,KBDE0,48.7284,-94.6122,82.66960980007504,True,9353,324,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,True,True,True
G2701150,27,115,46.1009402,-92.7630936,46.03341,-92.892705,29750.0,Pine,Minnesota,G2701150,46.03341,-92.892705,2011,KBRD0,46.4017,-94.1356,64.63781466641066,True,8409,553,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701170,27,117,44.0153614,-96.2570147,43.981472,-96.270609,9596.0,Pipestone,Minnesota,G2701170,43.981472,-96.270609,2011,72651,43.5833,-96.75,36.451487380677406,True,7642,822,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701190,27,119,47.7742536,-96.4000265,47.780427,-96.550934,31600.0,Polk,Minnesota,G2701190,47.780427,-96.550934,2011,72753,46.9333,-96.8167,59.837954460867884,True,8610,693,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701210,27,121,45.5896228,-95.4467052,45.629871,-95.43713,10995.0,Pope,Minnesota,G2701210,45.629871,-95.43713,2011,KBRD0,46.4017,-94.1356,82.11976356631843,True,8409,553,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701230,27,123,45.0152499,-93.1001408,44.993146,-93.106321,508640.0,Ramsey,Minnesota,G2701230,44.993146,-93.106321,2011,KMIC0,45.062,-93.3539,12.992300238800688,True,7473,901,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G2701250,27,125,47.8654866,-96.08718,47.876104,-96.135646,4089.0,Red Lake,Minnesota,G2701250,47.876104,-96.135646,2011,72753,46.9333,-96.8167,72.50943729556474,True,8610,693,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701270,27,127,44.4035357,-95.2542415,44.43888,-95.195158,16059.0,Redwood,Minnesota,G2701270,44.43888,-95.195158,2011,KSPW0,43.1655,-95.2028,87.98285505011373,True,7589,865,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701290,27,129,44.7236969,-94.9556169,44.721974,-94.937875,15730.0,Renville,Minnesota,G2701290,44.721974,-94.937875,2011,KMIC0,45.062,-93.3539,81.012635558404,True,7473,901,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G2701310,27,131,44.3509428,-93.2985032,44.370592,-93.260361,64142.0,Rice,Minnesota,G2701310,44.370592,-93.260361,2011,KMIC0,45.062,-93.3539,47.991897059669974,True,7473,901,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G2701330,27,133,43.6695866,-96.2632376,43.648101,-96.238816,9687.0,Rock,Minnesota,G2701330,43.648101,-96.238816,2011,72651,43.5833,-96.75,25.959609643601766,True,7642,822,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701350,27,135,48.7610683,-95.8215042,48.821304,-95.648394,15629.0,Roseau,Minnesota,G2701350,48.821304,-95.648394,2011,KBDE0,48.7284,-94.6122,47.6161599728481,True,9353,324,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,True,True,True
G2701370,27,137,47.578635,-92.51457,47.085203,-92.311226,200226.0,St. Louis,Minnesota,G2701370,47.085203,-92.311226,2011,KASX0,46.5485,-90.919,75.5528733202586,True,8483,359,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701390,27,139,44.651805,-93.5337311,44.713131,-93.467891,129928.0,Scott,Minnesota,G2701390,44.713131,-93.467891,2011,KMIC0,45.062,-93.3539,24.741960620044875,True,7473,901,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G2701410,27,141,45.4531762,-93.76913,45.404646,-93.721897,88499.0,Sherburne,Minnesota,G2701410,45.404646,-93.721897,2011,KMIC0,45.062,-93.3539,29.683176408871926,True,7473,901,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G2701430,27,143,44.5757343,-94.2301232,44.582707,-94.168405,15226.0,Sibley,Minnesota,G2701430,44.582707,-94.168405,2011,KMIC0,45.062,-93.3539,51.8649786056029,True,7473,901,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G2701450,27,145,45.5552345,-94.6104822,45.55783,-94.360801,150642.0,Stearns,Minnesota,G2701450,45.55783,-94.360801,2011,KBRD0,46.4017,-94.1356,59.299822448931764,True,8409,553,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701470,27,147,44.0152607,-93.2204527,44.064305,-93.214413,36576.0,Steele,Minnesota,G2701470,44.064305,-93.214413,2011,72644,43.9,-92.5,37.28809768129816,True,7561,706,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701490,27,149,45.5934609,-95.9923146,45.580687,-95.926026,9726.0,Stevens,Minnesota,G2701490,45.580687,-95.926026,2011,72753,46.9333,-96.8167,102.68516280760775,True,8610,693,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701510,27,151,45.2758101,-95.6901243,45.274076,-95.64442,9783.0,Swift,Minnesota,G2701510,45.274076,-95.64442,2011,KBRD0,46.4017,-94.1356,106.50986826787457,True,8409,553,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701530,27,153,46.0665694,-94.9005758,46.066924,-94.886512,24895.0,Todd,Minnesota,G2701530,46.066924,-94.886512,2011,KBRD0,46.4017,-94.1356,42.69611318054797,True,8409,553,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701550,27,155,45.7699352,-96.4748315,45.751079,-96.54917,3558.0,Traverse,Minnesota,G2701550,45.751079,-96.54917,2011,72753,46.9333,-96.8167,82.67415436486591,True,8610,693,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701570,27,157,44.289693,-92.2333405,44.297858,-92.221086,21676.0,Wabasha,Minnesota,G2701570,44.297858,-92.221086,2011,72644,43.9,-92.5,30.77639904793058,True,7561,706,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701590,27,159,46.5869861,-94.9886078,46.524393,-95.04137,13843.0,Wadena,Minnesota,G2701590,46.524393,-95.04137,2011,KBRD0,46.4017,-94.1356,43.93367248868244,True,8409,553,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701610,27,161,44.0184598,-93.5898443,44.061,-93.549998,19136.0,Waseca,Minnesota,G2701610,44.061,-93.549998,2011,72644,43.9,-92.5,53.375326995889544,True,7561,706,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701630,27,163,45.037929,-92.890117,44.988623,-92.920897,238136.0,Washington,Minnesota,G2701630,44.988623,-92.920897,2011,KMIC0,45.062,-93.3539,21.744846923748373,True,7473,901,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G2701650,27,165,43.9783661,-94.6141282,43.993423,-94.583786,11211.0,Watonwan,Minnesota,G2701650,43.993423,-94.583786,2011,KSPW0,43.1655,-95.2028,65.05522482243754,True,7589,865,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701670,27,167,46.3623354,-96.476657,46.316536,-96.529683,6576.0,Wilkin,Minnesota,G2701670,46.316536,-96.529683,2011,72753,46.9333,-96.8167,44.73760722538788,True,8610,693,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701690,27,169,43.9822682,-91.7767076,44.023706,-91.714435,51461.0,Winona,Minnesota,G2701690,44.023706,-91.714435,2011,72644,43.9,-92.5,39.99276130795158,True,7561,706,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2701710,27,171,45.1750914,-93.9663965,45.197631,-93.828888,124700.0,Wright,Minnesota,G2701710,45.197631,-93.828888,2011,KMIC0,45.062,-93.3539,24.97805186786832,True,7473,901,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G2701730,27,173,44.7157358,-95.862756,44.737553,-95.825953,10438.0,Yellow Medicine,Minnesota,G2701730,44.737553,-95.825953,2011,72651,43.5833,-96.75,91.96627513276543,True,7642,822,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800010,28,1,31.4862176,-91.3517814,31.547641,-91.352164,32297.0,Adams,Mississippi,G2800010,31.547641,-91.352164,2011,KTVR0,32.3516,-91.0277,58.71484089542515,True,2382,2516,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800030,28,3,34.8865689,-88.5811091,34.908785,-88.531068,37057.0,Alcorn,Mississippi,G2800030,34.908785,-88.531068,2011,72332,34.2667,-88.1,50.6887629369598,True,2961,2135,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800050,28,5,31.2039333,-90.7955421,31.180019,-90.817613,13131.0,Amite,Mississippi,G2800050,31.180019,-90.817613,2011,KTVR0,32.3516,-91.0277,81.8836921302279,True,2382,2516,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800070,28,7,33.0904703,-89.5886221,33.066234,-89.586852,19564.0,Attala,Mississippi,G2800070,33.066234,-89.586852,2011,72234,32.3333,-88.75,70.22758724912673,True,2597,2018,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800090,28,9,34.8105184,-89.2002848,34.81011,-89.204186,8729.0,Benton,Mississippi,G2800090,34.81011,-89.204186,2011,72334,35.0333,-89.9833,46.75453163988942,True,2858,2499,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G2800110,28,11,33.7991391,-90.8841199,33.77228,-90.775341,34145.0,Bolivar,Mississippi,G2800110,33.77228,-90.775341,2011,74768,33.4829,-90.9856,23.368579282753803,True,2724,2339,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800130,28,13,33.9366339,-89.3371142,33.929772,-89.306905,14962.0,Calhoun,Mississippi,G2800130,33.929772,-89.306905,2011,72332,34.2667,-88.1,72.87048789421605,True,2961,2135,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800150,28,15,33.4407948,-89.918887,33.458389,-89.918375,10597.0,Carroll,Mississippi,G2800150,33.458389,-89.918375,2011,74768,33.4829,-90.9856,61.533038338590615,True,2724,2339,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800170,28,17,33.9216539,-88.9458075,33.932227,-88.931815,17392.0,Chickasaw,Mississippi,G2800170,33.932227,-88.931815,2011,72332,34.2667,-88.1,52.905269834802056,True,2961,2135,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800190,28,19,33.3459638,-89.2513319,33.342151,-89.236281,8547.0,Choctaw,Mississippi,G2800190,33.342151,-89.236281,2011,72234,32.3333,-88.75,75.20406423718957,True,2597,2018,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800210,28,21,31.9728096,-90.9154239,31.935954,-90.954141,9604.0,Claiborne,Mississippi,G2800210,31.935954,-90.954141,2011,KTVR0,32.3516,-91.0277,29.038987274557922,True,2382,2516,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800230,28,23,32.0453737,-88.6879757,32.062753,-88.730627,16732.0,Clarke,Mississippi,G2800230,32.062753,-88.730627,2011,72234,32.3333,-88.75,18.72727163846337,True,2597,2018,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800250,28,25,33.6617328,-88.7833259,33.62459,-88.69246,20634.0,Clay,Mississippi,G2800250,33.62459,-88.69246,2011,72332,34.2667,-88.1,55.86981974125066,True,2961,2135,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800270,28,27,34.2286699,-90.603165,34.222427,-90.569863,26151.0,Coahoma,Mississippi,G2800270,34.222427,-90.569863,2011,74768,33.4829,-90.9856,56.390439073734306,True,2724,2339,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800290,28,29,31.8669151,-90.4487578,31.889652,-90.3792,29449.0,Copiah,Mississippi,G2800290,31.889652,-90.3792,2011,KTVR0,32.3516,-91.0277,49.58617882242147,True,2382,2516,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800310,28,31,31.633331,-89.5488968,31.637591,-89.548718,19568.0,Covington,Mississippi,G2800310,31.637591,-89.548718,2011,72234,32.3333,-88.75,67.09337109444535,True,2597,2018,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800330,28,33,34.874266,-89.99324,34.9304,-89.956695,161252.0,DeSoto,Mississippi,G2800330,34.9304,-89.956695,2011,72334,35.0333,-89.9833,7.267478721301487,True,2858,2499,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G2800350,28,35,31.1885802,-89.2594467,31.309039,-89.287875,74934.0,Forrest,Mississippi,G2800350,31.309039,-89.287875,2011,72234,32.3333,-88.75,77.49471601728914,True,2597,2018,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800390,28,39,30.8554305,-88.6422679,30.870536,-88.592895,22578.0,George,Mississippi,G2800390,30.870536,-88.592895,2011,72223,30.6833,-88.0667,33.80922121281644,True,1673,2598,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800410,28,41,31.2128455,-88.6348108,31.193014,-88.626139,14400.0,Greene,Mississippi,G2800410,31.193014,-88.626139,2011,72223,30.6833,-88.0667,48.36800372810903,True,1673,2598,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800430,28,43,33.770031,-89.8027405,33.768122,-89.802799,21906.0,Grenada,Mississippi,G2800430,33.768122,-89.802799,2011,74768,33.4829,-90.9856,70.84479021664019,True,2724,2339,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800450,28,45,30.3914717,-89.4799641,30.379392,-89.405662,43929.0,Hancock,Mississippi,G2800450,30.379392,-89.405662,2011,72231,30.0,-90.0833,48.21755057506977,True,1225,3301,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800470,28,47,30.4165357,-89.0833762,30.432955,-89.063834,187105.0,Harrison,Mississippi,G2800470,30.432955,-89.063834,2011,72223,30.6833,-88.0667,61.79653861107062,True,1673,2598,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800490,28,49,32.2677879,-90.4660171,32.303868,-90.255669,245285.0,Hinds,Mississippi,G2800490,32.303868,-90.255669,2011,KTVR0,32.3516,-91.0277,45.19468957066049,True,2382,2516,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800510,28,51,33.1259415,-90.0911968,33.090289,-90.0284,19198.0,Holmes,Mississippi,G2800510,33.090289,-90.0284,2011,74768,33.4829,-90.9856,61.58169361192111,True,2724,2339,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800530,28,53,33.1309962,-90.5234209,33.161583,-90.519097,9375.0,Humphreys,Mississippi,G2800530,33.161583,-90.519097,2011,74768,33.4829,-90.9856,34.90361499823755,True,2724,2339,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800570,28,57,34.2810747,-88.3631269,34.292221,-88.40269,23401.0,Itawamba,Mississippi,G2800570,34.292221,-88.40269,2011,72332,34.2667,-88.1,17.37084475194296,True,2961,2135,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800590,28,59,30.4560045,-88.6251005,30.44437,-88.660684,139668.0,Jackson,Mississippi,G2800590,30.44437,-88.660684,2011,72223,30.6833,-88.0667,39.004083354292995,True,1673,2598,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800610,28,61,32.0169894,-89.1194302,31.966737,-89.144535,17062.0,Jasper,Mississippi,G2800610,31.966737,-89.144535,2011,72234,32.3333,-88.75,34.265512923476265,True,2597,2018,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800630,28,63,31.7336333,-91.0438779,31.714659,-91.055531,7726.0,Jefferson,Mississippi,G2800630,31.714659,-91.055531,2011,KTVR0,32.3516,-91.0277,44.03853829063254,True,2382,2516,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800650,28,65,31.5656058,-89.8265175,31.574917,-89.814551,12487.0,Jefferson Davis,Mississippi,G2800650,31.574917,-89.814551,2011,72234,32.3333,-88.75,81.48788371020174,True,2597,2018,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800670,28,67,31.6166011,-89.1685317,31.668673,-89.16512,67761.0,Jones,Mississippi,G2800670,31.668673,-89.16512,2011,72234,32.3333,-88.75,51.96517310245704,True,2597,2018,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800690,28,69,32.7501361,-88.6256306,32.759967,-88.677908,10456.0,Kemper,Mississippi,G2800690,32.759967,-88.677908,2011,72234,32.3333,-88.75,29.777346758597467,True,2597,2018,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800710,28,71,34.3492982,-89.4859026,34.361506,-89.526937,47351.0,Lafayette,Mississippi,G2800710,34.361506,-89.526937,2011,72334,35.0333,-89.9833,53.16521871605727,True,2858,2499,Good,Good,Good,Good,Suspicious,Good,Good,Good,False,False,False
G2800730,28,73,31.1975865,-89.5063691,31.264156,-89.438738,55658.0,Lamar,Mississippi,G2800730,31.264156,-89.438738,2011,72234,32.3333,-88.75,84.21717930301912,True,2597,2018,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800750,28,75,32.4039981,-88.6604487,32.400679,-88.691796,80261.0,Lauderdale,Mississippi,G2800750,32.400679,-88.691796,2011,72234,32.3333,-88.75,5.762876343344313,True,2597,2018,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800770,28,77,31.5500087,-90.1075299,31.555383,-90.109256,12929.0,Lawrence,Mississippi,G2800770,31.555383,-90.109256,2011,KTVR0,32.3516,-91.0277,76.9766753937614,True,2382,2516,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
G2800790,28,79,32.7607372,-89.5222361,32.725455,-89.504736,23805.0,Leake,Mississippi,G2800790,32.725455,-89.504736,2011,72234,32.3333,-88.75,51.64446180671886,True,2597,2018,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,False,False,False
